mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
5	1	5/4	5/4	4/4	2	1	V7		g	#iii		V7		V		7					Mm7	1	1	6, 10, 7, 4		6	6	2	5	0.2857142857142857	0.125	0.5	0.2
5	1	3/2	3/2	4/4	2	1	i|IAC}		g	#iii		i		i					IAC	}	m	1	1	5, 2, 6		5	5	2	6	0.25	0.25	1.125	0.18181818181818182
5	1	2	2	4/4	2	1	iv.#viio65/V		g	iv		#viio65/V		#vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3	3	3	0.5	0.1875	0.5625	0.25
6	2	0	0	4/4	2	1	V43/V		g	iv		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3	1	5	0.16666666666666666	0.041666666666666664	0.7083333333333334	0.05555555555555555
6	2	1/4	1/4	4/4	2	1	ii%43}		g	iv		ii%43		ii	%	43				}	%7	1	1	-4, 0, 2, -1		2	-4	0	4	0.0	0.0	1.25	0.0
6	2	3/4	3/4	4/4	2	1	#viio2|HC		g	iv		#viio2		#vii	o	2			HC		o7	1	1	-4, 5, 2, -1		5	-4	6	8	0.42857142857142855	0.09375	2.546875	0.03550295857988166
6	2	7/4	7/4	4/4	2	1	bii.i6{		g	bii		i6		i		6				{	m	1	1	-7, -3, -4		-4	-7	0	9	0.0	0.0	4.5	0.0
6	2	11/4	11/4	4/4	2	1	i		g	bii		i		i							m	1	1	-4, -7, -3		-4	-4	0	8	0.0	0.0	2.25	0.0
6	2	13/4	13/4	4/4	2	1	i64		g	bii		i64		i		64					m	1	1	-3, -4, -7		-4	-3	0	8	0.0	0.0	2.25	0.0
6	2	15/4	15/4	4/4	2	1	V7		g	bii		V7		V		7					Mm7	1	1	-3, 1, -2, -5		-3	-3	0	8	0.0	0.0	2.25	0.0
6	2	17/4	17/4	4/4	2	1	i.#viio65		g	i		#viio65		#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	0	8	0.0	0.0	2.25	0.0
6	2	19/4	19/4	4/4	2	1	#viio7		g	i		#viio7		#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	1	6	0.14285714285714285	0.25	1.75	0.125
6	2	21/4	21/4	4/4	2	1	#vii.V(64)		g	#vii		V(64)		V			64				M	1	1	7, 6, 3		7	7	0	7	0.0	0.0	2.0	0.0
6	2	23/4	23/4	4/4	2	1	V7		g	#vii		V7		V		7					Mm7	1	1	7, 11, 8, 5		7	7	0	7	0.0	0.0	2.0	0.0
7	2	0	0	4/4	2	2	i64		g	#vii		i64		i		64					m	1	1	7, 6, 3		6	7	0	8	0.0	0.0	1.375	0.0
7	2	1/4	1/4	4/4	2	2	V		g	#vii		V		V							M	1	1	7, 11, 8		7	7	2	4	0.3333333333333333	0.25	0.25	0.5
7	2	1/2	1/2	4/4	2	2	V7		g	#vii		V7		V		7					Mm7	1	1	7, 11, 8, 5		7	7	0	3	0.0	0.0	0.75	0.0
7	2	3/4	3/4	4/4	2	2	i64}		g	#vii		i64		i		64				}	m	1	1	7, 6, 3		6	7	2	5	0.2857142857142857	0.25	1.0	0.2
7	2	5/4	5/4	4/4	2	2	Ger65		g	#vii		Ger65	Ger	vii	o	65	b3	V			Ger	1	1	2, 6, 3, 12		12	2	0	3	0.0	0.0	0.75	0.0
7	2	3/2	3/2	4/4	2	2	#vii%/VII		g	#vii		#vii%/VII		#vii	%			VII			%7	1	1					3	0	1.0	0.75	0.0	1.0
7	2	7/4	7/4	4/4	2	2	VII		g	#vii		VII		VII							M	1	1	4, 8, 5		4	4	0	3	0.0	0.0	0.5	0.0
7	2	2	2	4/4	2	2	#viio7		g	#vii		#viio7		#vii	o	7					o7	1	1	11, 8, 5, 2		11	11	0	3	0.0	0.0	0.875	0.0
7	2	9/4	9/4	4/4	2	2	i		g	#vii		i		i							m	1	1	6, 3, 7		6	6	0	3	0.0	0.0	0.5	0.0
7	2	5/2	5/2	4/4	2	2	iv.#viio7/V		g	iv		#viio7/V		#vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6	0	4	0.0	0.0	1.0	0.0
7	2	11/4	11/4	4/4	2	2	V		g	iv		V		V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
8	2	0	0	4/4	2	2	iio64		g	iv		iio64		ii	o	64					o	1	1	-4, 2, -1		2	-4	1	3	0.25	0.125	0.625	0.16666666666666666
8	2	1/4	1/4	4/4	2	2	#viio65		g	iv		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2	0	6	0.0	0.0	1.25	0.0
8	2	1/2	1/2	4/4	2	2	#viio7		g	iv		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5	0	9	0.0	0.0	2.5	0.0
8	2	1	1	4/4	2	2	V7		g	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	2	16	0.1111111111111111	0.25	3.25	0.07142857142857142
9	3	3/4	3/4	4/4	2	1	#viio2		g	iv		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4	4	25	0.13793103448275862	0.5	8.0	0.058823529411764705
9	3	3	3	4/4	2	1	V7|HC}		g	iv		V7		V		7			HC	}	Mm7	1	1	1, 5, 2, -1		1	1	6	16	0.2727272727272727	0.75	5.0	0.13043478260869565
10	4	0	0	4/4	2	2	i		g	iv		i		i							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
10	4	1/4	1/4	4/4	2	2	vii.IV64		g	vii		IV64		IV		64					M	1	1	-1, -2, 2		-2	-1	2	1	0.6666666666666666	0.375	0.25	0.6
10	4	1/2	1/2	4/4	2	2	#viio(94)		g	vii		#viio(94)		#vii	o		94				o	1	1	4, -4, -2	-1	4	4	3	1	0.75	0.5	0.125	0.8
10	4	3/4	3/4	4/4	2	2	bvii		g	vii		bvii		bvii							m	1	1	-10, -13, -9		-10	-10	5	0	1.0	1.0	0.0	1.0
10	4	1	1	4/4	2	2	iv6		g	vii		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	2	1	0.6666666666666666	0.375	0.125	0.75
10	4	5/4	5/4	4/4	2	2	V7		g	vii		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	10	7	0.5882352941176471	3.125	1.625	0.6578947368421053
10	4	5/2	5/2	4/4	2	2	#viio2		g	vii		#viio2		#vii	o	2					o7	1	1	-5, 4, 1, -2		4	-5	15	2	0.8823529411764706	4.5	0.25	0.9473684210526315
10	4	15/4	15/4	4/4	2	2	#viio7|HC}		g	vii		#viio7		#vii	o	7			HC	}	o7	1	1	4, 1, -2, -5		4	4	13	1	0.9285714285714286	4.625	0.125	0.9736842105263158
10	4	19/4	19/4	4/4	2	2	i.V65		g	i		V65		V		65					Mm7	1	1	6, 3, 0, 2		2	6	0	4	0.0	0.0	0.75	0.0
11	4	0	0	3/4	2	1	i		g	i		i		i							m	1	1	1, -2, 2		1	1	2	4	0.3333333333333333	0.25	0.75	0.25
11	4	1/4	1/4	3/4	2	1	i6		g	i		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.75	0.0
11	4	1/2	1/2	3/4	2	1	iv		g	i		iv		iv							m	1	1	0, -3, 1		0	0	4	7	0.36363636363636365	0.34375	2.15625	0.1375
11	4	5/4	5/4	3/4	2	1	V2|HC}		g	i		V2		V		2			HC	}	Mm7	1	1	0, 2, 6, 3		2	0	0	8	0.0	0.0	4.0	0.0
11	4	7/4	7/4	3/4	2	1	#viio2{		g	i		#viio2		#vii	o	2				{	o7	1	1	-3, 6, 3, 0		6	-3	3	20	0.13043478260869565	0.046875	1.015625	0.04411764705882353
12	5	0	0	20/4	2	1	#viio7		g	i		#viio7		#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	6	10	0.375	0.1875	0.78125	0.1935483870967742
12	5	1/2	1/2	20/4	2	1	i}		g	i		i		i						}	m	1	1	1, -2, 2		1	1	1	15	0.0625	0.03125	3.84375	0.008064516129032258
13	6	1/2	1/2	6/4	2	1	ii%65		g	i		ii%65		ii	%	65					%7	1	1	0, -3, 1, 3		3	0	0	8	0.0	0.0	2.25	0.0
13	6	1	1	6/4	2	1	#viio7/V		g	i		#viio7/V		#vii	o	7		V			o7	1	1	7, 4, 1, -2		7	7	0	10	0.0	0.0	2.75	0.0
13	6	3/2	3/2	6/4	2	1	#viio65/iv		g	i		#viio65/iv		#vii	o	65		iv			o7	1	1	2, -1, -4, 5		5	2	0	8	0.0	0.0	2.25	0.0
13	6	2	2	6/4	2	1	viio6		g	i		viio6		vii	o	6					o	1	1	-4, -7, -1		-1	-4	3	5	0.375	1.0	1.25	0.4444444444444444
13	6	5/2	5/2	6/4	2	1	V[iv		g	i	V	iv		iv							m	1	1	0, -3, 1		0	0	0	8	0.0	0.0	2.25	0.0
13	6	3	3	6/4	2	1	#viio43		g	i	V	#viio43		#vii	o	43					o7	1	1	0, -3, 6, 3		6	0	1	7	0.125	0.25	2.0	0.1111111111111111
13	6	7/2	7/2	6/4	2	1	i]		g	i	V	i		i							m	1	1	1, -2, 2		1	1	0	7	0.0	0.0	2.0	0.0
13	6	4	4	6/4	2	1	bII6		g	i		bII6		bII		6					M	1	1	0, -3, -4		-4	0	0	8	0.0	0.0	2.25	0.0
13	6	9/2	9/2	6/4	2	1	#viio7/V		g	i		#viio7/V		#vii	o	7		V			o7	1	1	7, 4, 1, -2		7	7	0	9	0.0	0.0	2.5	0.0
14	7	0	0	5/4	2	1	V(64)		g	i		V(64)		V			64				M	1	1	2, 1, -2		2	2	20	20	0.5	0.609375	1.40625	0.3023255813953488
15	8	1/2	1/2	5/4	2	2	i(9#74)		g	i		i(9#74)		i			9#74				m	1	1	1, 0, 2	3, 6	1	1	0	4	0.0	0.0	2.0	0.0
15	8	1	1	5/4	2	1	i|PAC}		g	i		i		i					PAC	}	m	1	1	1, -2, 2		1	1						
15	8	0	0	5/4	2	2	V7		g	i		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	6	9	0.4	1.125	2.4375	0.3157894736842105
